 ep year mon day hour min sec gx gy gz
1422 2019 03 06 05 38 01.440885561 -0.020000 -0.040000 -0.020000
1423 2019 03 06 05 38 02.471062066 -0.050000 -0.030000 -0.020000
1424 2019 03 06 05 38 03.501329091 -0.050000 -0.010000 -0.020000
1425 2019 03 06 05 38 04.531630076 -0.030000 -0.010000 -0.020000
1426 2019 03 06 05 38 05.562150018 -0.030000 -0.040000 -0.020000
1427 2019 03 06 05 38 06.592389966 -0.060000 -0.020000 -0.020000
1428 2019 03 06 05 38 07.622686998 -0.040000 -0.030000 -0.020000
1429 2019 03 06 05 38 08.652939398 -0.050000 -0.030000 -0.020000
1430 2019 03 06 05 38 09.683384244 -0.030000 -0.020000 -0.020000
1431 2019 03 06 05 38 10.713724406 -0.040000 -0.030000 -0.020000
1432 2019 03 06 05 38 11.744008112 -0.060000 -0.010000 -0.020000
1433 2019 03 06 05 38 12.774266509 -0.050000 -0.030000 -0.020000
1434 2019 03 06 05 38 13.804535375 -0.060000 0.000000 -0.020000
1435 2019 03 06 05 38 14.834816015 -0.050000 -0.020000 -0.020000
1436 2019 03 06 05 38 15.865143426 -0.050000 -0.020000 -0.010000
1437 2019 03 06 05 38 16.895306467 -0.040000 -0.010000 -0.020000
1438 2019 03 06 05 38 17.925483936 -0.060000 -0.020000 -0.020000
1439 2019 03 06 05 38 18.955642969 -0.040000 -0.030000 -0.020000
1440 2019 03 06 05 38 19.985787422 -0.030000 -0.010000 -0.020000
1441 2019 03 06 05 38 21.015995052 -0.050000 -0.020000 -0.020000
1442 2019 03 06 05 38 22.046130758 -0.030000 -0.020000 -0.010000
1443 2019 03 06 05 38 23.077140564 -0.060000 -0.020000 -0.020000
1444 2019 03 06 05 38 24.107466843 -0.060000 -0.010000 -0.020000
1445 2019 03 06 05 38 25.142765115 -0.060000 -0.020000 -0.020000
1446 2019 03 06 05 38 26.173091189 -0.050000 -0.020000 -0.020000
1447 2019 03 06 05 38 27.203484868 -0.030000 -0.030000 -0.020000
1448 2019 03 06 05 38 28.233943443 -0.040000 -0.010000 -0.020000
1449 2019 03 06 05 38 29.264400301 -0.040000 -0.030000 -0.020000
1450 2019 03 06 05 38 30.294825860 -0.030000 -0.020000 -0.020000
1451 2019 03 06 05 38 31.325284493 -0.040000 -0.020000 -0.020000
1452 2019 03 06 05 38 32.355725366 -0.060000 -0.040000 -0.020000
1453 2019 03 06 05 38 33.386137805 -0.050000 -0.020000 -0.020000
1454 2019 03 06 05 38 34.416260720 -0.060000 -0.020000 -0.010000
1455 2019 03 06 05 38 35.446419312 -0.050000 -0.020000 -0.020000
1456 2019 03 06 05 38 36.476517700 -0.060000 -0.020000 -0.020000
1457 2019 03 06 05 38 37.506663640 -0.050000 -0.020000 -0.010000
1458 2019 03 06 05 38 38.536694167 -0.070000 -0.010000 -0.020000
1459 2019 03 06 05 38 39.566841777 -0.040000 -0.020000 -0.020000
1460 2019 03 06 05 38 40.596896526 -0.040000 -0.020000 -0.020000
1461 2019 03 06 05 38 41.626932163 -0.060000 -0.020000 -0.020000
1462 2019 03 06 05 38 42.657080663 -0.040000 -0.020000 -0.020000
1463 2019 03 06 05 38 43.687580878 -0.020000 -0.060000 -0.020000
1464 2019 03 06 05 38 44.717664227 -0.030000 -0.020000 -0.020000
1465 2019 03 06 05 38 45.747701797 -0.050000 -0.020000 -0.020000
1466 2019 03 06 05 38 46.777745411 -0.040000 -0.020000 -0.010000
1467 2019 03 06 05 38 47.807914127 -0.060000 -0.020000 -0.010000
1468 2019 03 06 05 38 48.837945401 -0.050000 -0.020000 -0.020000
1469 2019 03 06 05 38 49.868051310 -0.050000 -0.020000 -0.020000
1470 2019 03 06 05 38 50.898224406 -0.050000 -0.020000 -0.020000
1471 2019 03 06 05 38 51.928385526 -0.040000 -0.020000 -0.020000
1472 2019 03 06 05 38 52.958506336 -0.050000 -0.020000 -0.020000
1473 2019 03 06 05 38 53.988644698 -0.040000 -0.020000 -0.020000
1474 2019 03 06 05 38 55.018679419 -0.050000 -0.010000 -0.020000
1475 2019 03 06 05 38 56.048877263 -0.050000 -0.030000 -0.020000
1476 2019 03 06 05 38 57.079041463 -0.040000 0.000000 -0.020000
1477 2019 03 06 05 38 58.109173478 -0.050000 -0.030000 -0.020000
1478 2019 03 06 05 38 59.139431430 -0.050000 -0.020000 -0.020000
1479 2019 03 06 05 39 00.169473242 -0.050000 -0.020000 -0.020000
1480 2019 03 06 05 39 01.221455480 -0.050000 -0.020000 -0.020000
1481 2019 03 06 05 39 02.251525316 -0.040000 -0.030000 -0.020000
1482 2019 03 06 05 39 03.281703796 -0.050000 -0.020000 -0.020000
1483 2019 03 06 05 39 04.312201179 -0.060000 -0.010000 -0.020000
1484 2019 03 06 05 39 05.342400548 -0.040000 -0.020000 -0.020000
1485 2019 03 06 05 39 06.372495910 -0.060000 -0.020000 -0.020000
1486 2019 03 06 05 39 07.402651586 -0.050000 -0.020000 -0.010000
1487 2019 03 06 05 39 08.432817210 -0.030000 -0.020000 -0.010000
1488 2019 03 06 05 39 09.462927004 -0.050000 -0.030000 -0.010000
1489 2019 03 06 05 39 10.492981228 -0.050000 -0.020000 -0.010000
1490 2019 03 06 05 39 11.550312758 -0.040000 -0.020000 -0.020000
1491 2019 03 06 05 39 12.580385682 -0.040000 -0.020000 -0.020000
1492 2019 03 06 05 39 13.610439598 -0.050000 -0.030000 -0.020000
1493 2019 03 06 05 39 14.640613670 -0.040000 -0.020000 -0.020000
1494 2019 03 06 05 39 15.670807638 -0.050000 -0.020000 -0.020000
1495 2019 03 06 05 39 16.721262950 -0.050000 -0.020000 -0.020000
1496 2019 03 06 05 39 17.751333903 -0.060000 -0.020000 -0.020000
1497 2019 03 06 05 39 18.781499387 -0.040000 -0.020000 -0.020000
1498 2019 03 06 05 39 19.811627373 -0.040000 -0.020000 -0.020000
1499 2019 03 06 05 39 20.841701613 -0.040000 -0.030000 -0.020000
1500 2019 03 06 05 39 21.895815458 -0.040000 -0.020000 -0.020000
1501 2019 03 06 05 39 22.925846628 -0.060000 -0.020000 -0.020000
1502 2019 03 06 05 39 23.956005766 -0.050000 -0.020000 -0.020000
1503 2019 03 06 05 39 24.986047720 -0.050000 -0.020000 -0.020000
1504 2019 03 06 05 39 26.016083217 -0.040000 -0.020000 -0.020000
1505 2019 03 06 05 39 27.066751198 -0.050000 -0.020000 -0.020000
1506 2019 03 06 05 39 28.097354813 -0.050000 -0.030000 -0.020000
1507 2019 03 06 05 39 29.128040147 -0.040000 -0.020000 -0.020000
1508 2019 03 06 05 39 30.158128722 -0.050000 -0.020000 -0.020000
1509 2019 03 06 05 39 31.188237247 -0.040000 -0.020000 -0.020000
1510 2019 03 06 05 39 32.218480615 -0.050000 -0.020000 -0.020000
1511 2019 03 06 05 39 33.248598569 -0.040000 -0.020000 -0.020000
1512 2019 03 06 05 39 34.278641631 -0.050000 -0.020000 -0.020000
1513 2019 03 06 05 39 35.308786724 -0.050000 -0.020000 -0.020000
1514 2019 03 06 05 39 36.339019264 -0.050000 -0.020000 -0.010000
1515 2019 03 06 05 39 37.369064101 -0.050000 -0.020000 -0.020000
1516 2019 03 06 05 39 38.399117533 -0.040000 -0.020000 -0.020000
1517 2019 03 06 05 39 39.429233778 -0.060000 -0.020000 -0.020000
1518 2019 03 06 05 39 40.459345129 -0.050000 -0.020000 -0.020000
1519 2019 03 06 05 39 41.489459398 -0.050000 -0.020000 -0.020000
1520 2019 03 06 05 39 42.519616636 -0.040000 -0.020000 -0.020000
1521 2019 03 06 05 39 43.549753721 -0.040000 -0.020000 -0.020000
1522 2019 03 06 05 39 44.579924660 -0.060000 -0.030000 -0.020000
1523 2019 03 06 05 39 45.610021122 -0.050000 -0.020000 -0.020000
1524 2019 03 06 05 39 46.640076649 -0.040000 -0.020000 -0.020000
1525 2019 03 06 05 39 47.670251968 -0.040000 -0.020000 -0.020000
1526 2019 03 06 05 39 48.700419527 -0.050000 -0.020000 -0.020000
1527 2019 03 06 05 39 49.730494382 -0.060000 -0.020000 -0.020000
1528 2019 03 06 05 39 50.760624601 -0.040000 -0.020000 -0.020000
1529 2019 03 06 05 39 51.790796383 -0.050000 -0.020000 -0.020000
1530 2019 03 06 05 39 52.820946240 -0.050000 -0.020000 -0.020000
1531 2019 03 06 05 39 53.851096203 -0.060000 -0.020000 -0.010000
1532 2019 03 06 05 39 54.881241272 -0.030000 -0.020000 -0.010000
1533 2019 03 06 05 39 55.911373686 -0.040000 -0.020000 -0.020000
1534 2019 03 06 05 39 56.941509174 -0.050000 -0.020000 -0.020000
1535 2019 03 06 05 39 57.971576957 -0.050000 -0.020000 -0.020000
1536 2019 03 06 05 39 59.001751094 -0.050000 -0.020000 -0.020000
1537 2019 03 06 05 40 00.031867941 -0.060000 -0.020000 -0.020000
1538 2019 03 06 05 40 01.072783912 -0.060000 -0.010000 -0.020000
1539 2019 03 06 05 40 02.105204313 -0.060000 -0.020000 -0.020000
1540 2019 03 06 05 40 03.135428924 -0.040000 -0.020000 -0.020000
1541 2019 03 06 05 40 04.165920249 -0.040000 -0.020000 -0.020000
1542 2019 03 06 05 40 05.196320953 -0.040000 -0.020000 -0.020000
1543 2019 03 06 05 40 06.226667335 -0.030000 -0.020000 -0.020000
1544 2019 03 06 05 40 07.256893201 -0.040000 -0.020000 -0.020000
1545 2019 03 06 05 40 08.287158806 -0.030000 -0.020000 -0.020000
1546 2019 03 06 05 40 09.317413894 -0.050000 -0.010000 -0.020000
1547 2019 03 06 05 40 10.347633566 -0.040000 -0.010000 -0.020000
1548 2019 03 06 05 40 11.377878864 -0.040000 -0.020000 -0.020000
1549 2019 03 06 05 40 12.408116507 -0.060000 -0.020000 -0.020000
1550 2019 03 06 05 40 13.438336444 -0.050000 -0.020000 -0.020000
1551 2019 03 06 05 40 14.468563465 -0.040000 -0.020000 -0.020000
1552 2019 03 06 05 40 15.498779238 -0.060000 -0.020000 -0.020000
1553 2019 03 06 05 40 16.529097720 -0.050000 -0.010000 -0.020000
1554 2019 03 06 05 40 17.559348859 -0.040000 -0.020000 -0.020000
1555 2019 03 06 05 40 18.589600782 -0.040000 -0.020000 -0.020000
1556 2019 03 06 05 40 19.619854528 -0.060000 -0.020000 -0.020000
1557 2019 03 06 05 40 20.650180566 -0.050000 -0.020000 -0.020000
1558 2019 03 06 05 40 21.680428690 -0.060000 -0.020000 -0.020000
1559 2019 03 06 05 40 22.710709629 -0.040000 -0.020000 -0.020000
1560 2019 03 06 05 40 23.740992808 -0.040000 -0.020000 -0.020000
1561 2019 03 06 05 40 24.771245207 -0.060000 -0.020000 -0.020000
1562 2019 03 06 05 40 25.801597918 -0.040000 -0.020000 -0.020000
1563 2019 03 06 05 40 26.831872872 -0.050000 -0.010000 -0.020000
1564 2019 03 06 05 40 27.862136629 -0.050000 -0.020000 -0.020000
1565 2019 03 06 05 40 28.892381014 -0.030000 -0.020000 -0.020000
1566 2019 03 06 05 40 29.922686388 -0.050000 -0.030000 -0.020000
1567 2019 03 06 05 40 30.952958171 -0.050000 -0.020000 -0.020000
1568 2019 03 06 05 40 31.983214225 -0.040000 -0.020000 -0.020000
1569 2019 03 06 05 40 33.013449188 -0.050000 -0.020000 -0.020000
1570 2019 03 06 05 40 34.043711183 -0.060000 -0.020000 -0.020000
1571 2019 03 06 05 40 35.073988908 -0.050000 -0.020000 -0.020000
1572 2019 03 06 05 40 36.104185021 -0.040000 -0.020000 -0.020000
1573 2019 03 06 05 40 37.134599048 -0.040000 -0.020000 -0.020000
1574 2019 03 06 05 40 38.164803081 -0.050000 -0.020000 -0.020000
1575 2019 03 06 05 40 39.194977376 -0.050000 -0.020000 -0.010000
1576 2019 03 06 05 40 40.230067988 -0.040000 -0.020000 -0.020000
1577 2019 03 06 05 40 41.261440389 -0.050000 -0.020000 -0.020000
1578 2019 03 06 05 40 42.291868849 -0.050000 -0.020000 -0.020000
1579 2019 03 06 05 40 43.322350592 -0.060000 -0.020000 -0.020000
1580 2019 03 06 05 40 44.352779836 -0.040000 -0.020000 -0.020000
1581 2019 03 06 05 40 45.383213405 -0.050000 -0.020000 -0.020000
1582 2019 03 06 05 40 46.413660464 -0.050000 -0.020000 -0.010000
1583 2019 03 06 05 40 47.444089452 -0.040000 -0.020000 -0.020000
1584 2019 03 06 05 40 48.474545212 -0.040000 -0.020000 -0.020000
1585 2019 03 06 05 40 49.504978578 -0.050000 -0.020000 -0.020000
1586 2019 03 06 05 40 50.535377467 -0.060000 -0.020000 -0.020000
1587 2019 03 06 05 40 51.565823908 -0.050000 -0.020000 -0.020000
1588 2019 03 06 05 40 52.596247799 -0.040000 -0.020000 -0.020000
1589 2019 03 06 05 40 53.626653723 -0.040000 -0.020000 -0.020000
1590 2019 03 06 05 40 54.657065533 -0.040000 -0.010000 -0.020000
1591 2019 03 06 05 40 55.687516146 -0.040000 -0.020000 -0.010000
1592 2019 03 06 05 40 56.717972125 -0.030000 -0.020000 -0.020000
1593 2019 03 06 05 40 57.748375554 -0.060000 -0.020000 -0.020000
1594 2019 03 06 05 40 58.778802941 -0.040000 -0.020000 -0.020000
1595 2019 03 06 05 40 59.809247778 -0.040000 -0.020000 -0.020000
1596 2019 03 06 05 41 00.839686887 -0.040000 -0.030000 -0.020000
1597 2019 03 06 05 41 01.870127767 -0.050000 -0.020000 -0.010000
1598 2019 03 06 05 41 02.900592607 -0.050000 -0.020000 -0.020000
1599 2019 03 06 05 41 03.931186821 -0.050000 -0.020000 -0.020000
1600 2019 03 06 05 41 04.961630311 -0.050000 -0.020000 -0.010000
1601 2019 03 06 05 41 05.992105468 -0.040000 -0.020000 -0.020000
1602 2019 03 06 05 41 07.022557397 -0.040000 -0.020000 -0.020000
1603 2019 03 06 05 41 08.053136409 -0.040000 -0.020000 -0.020000
1604 2019 03 06 05 41 09.088360232 -0.030000 -0.020000 -0.020000
1605 2019 03 06 05 41 10.118823102 -0.040000 -0.020000 -0.020000
1606 2019 03 06 05 41 11.156298292 -0.050000 0.000000 -0.020000
1607 2019 03 06 05 41 12.186723770 -0.060000 -0.020000 -0.020000
1608 2019 03 06 05 41 13.217176176 -0.050000 -0.020000 -0.020000
1609 2019 03 06 05 41 14.247585719 -0.060000 -0.020000 -0.020000
1610 2019 03 06 05 41 15.278014117 -0.050000 -0.020000 -0.020000
1611 2019 03 06 05 41 16.308447724 -0.040000 -0.020000 -0.020000
1612 2019 03 06 05 41 17.338883312 -0.050000 -0.020000 -0.020000
1613 2019 03 06 05 41 18.369310828 -0.040000 -0.020000 -0.020000
1614 2019 03 06 05 41 19.399751991 -0.040000 -0.020000 -0.020000
1615 2019 03 06 05 41 20.430188103 -0.060000 -0.020000 -0.020000
1616 2019 03 06 05 41 21.460626925 -0.050000 -0.020000 -0.020000
1617 2019 03 06 05 41 22.491071842 -0.040000 -0.020000 -0.020000
1618 2019 03 06 05 41 23.521491187 -0.040000 -0.020000 -0.020000
1619 2019 03 06 05 41 24.552032979 -0.050000 -0.020000 -0.020000
1620 2019 03 06 05 41 25.587747490 -0.040000 -0.020000 -0.020000
1621 2019 03 06 05 41 26.618171266 -0.050000 -0.020000 -0.010000
1622 2019 03 06 05 41 27.648584054 -0.060000 -0.020000 -0.020000
1623 2019 03 06 05 41 28.679018978 -0.050000 -0.020000 -0.020000
1624 2019 03 06 05 41 29.709431768 -0.060000 0.000000 -0.010000
1625 2019 03 06 05 41 30.739869351 -0.040000 -0.020000 -0.020000
1626 2019 03 06 05 41 31.770381256 -0.050000 -0.020000 -0.020000
1627 2019 03 06 05 41 32.800857122 -0.040000 -0.020000 -0.020000
1628 2019 03 06 05 41 33.831322312 -0.050000 -0.030000 -0.020000
1629 2019 03 06 05 41 34.861777243 -0.040000 -0.020000 -0.020000
1630 2019 03 06 05 41 35.892250664 -0.050000 -0.020000 -0.020000
1631 2019 03 06 05 41 36.922692525 -0.050000 -0.020000 -0.020000
1632 2019 03 06 05 41 37.953157303 -0.040000 -0.020000 -0.020000
1633 2019 03 06 05 41 38.983653280 -0.050000 -0.020000 -0.020000
1634 2019 03 06 05 41 40.014114780 -0.050000 -0.020000 -0.010000
1635 2019 03 06 05 41 41.044640602 -0.050000 -0.020000 -0.020000
1636 2019 03 06 05 41 42.075211789 -0.060000 -0.020000 -0.020000
1637 2019 03 06 05 41 43.112107862 -0.050000 -0.020000 -0.020000
1638 2019 03 06 05 41 44.148617953 -0.040000 -0.010000 -0.020000
1639 2019 03 06 05 41 45.179042167 -0.030000 -0.030000 -0.020000
1640 2019 03 06 05 41 46.209533361 -0.050000 -0.020000 -0.020000
1641 2019 03 06 05 41 47.240004296 -0.050000 -0.020000 -0.020000
1642 2019 03 06 05 41 48.271612294 -0.060000 -0.030000 -0.020000
1643 2019 03 06 05 41 49.302075940 -0.050000 -0.020000 -0.020000
1644 2019 03 06 05 41 50.332512139 -0.050000 -0.010000 -0.020000
1645 2019 03 06 05 41 51.362938287 -0.040000 -0.030000 -0.020000
1646 2019 03 06 05 41 52.393368550 -0.040000 -0.020000 -0.020000
1647 2019 03 06 05 41 53.423848085 -0.050000 -0.020000 -0.020000
1648 2019 03 06 05 41 54.454298038 -0.040000 -0.020000 -0.020000
1649 2019 03 06 05 41 55.484727576 -0.050000 -0.020000 -0.020000
1650 2019 03 06 05 41 56.515157063 -0.030000 -0.030000 -0.020000
1651 2019 03 06 05 41 57.545670977 -0.040000 -0.020000 -0.020000
1652 2019 03 06 05 41 58.576079008 -0.060000 -0.020000 -0.020000
1653 2019 03 06 05 41 59.606494593 -0.050000 0.000000 -0.030000
1654 2019 03 06 05 42 00.636952053 -0.060000 -0.010000 -0.020000
1655 2019 03 06 05 42 01.667366338 -0.040000 -0.020000 -0.020000
1656 2019 03 06 05 42 02.697777760 -0.060000 -0.020000 -0.020000
1657 2019 03 06 05 42 03.728175954 -0.030000 -0.030000 -0.020000
1658 2019 03 06 05 42 04.758635919 -0.050000 -0.020000 -0.010000
1659 2019 03 06 05 42 05.789088438 -0.050000 -0.010000 -0.020000
1660 2019 03 06 05 42 06.819516270 -0.050000 -0.020000 -0.020000
1661 2019 03 06 05 42 07.849967019 -0.040000 -0.020000 -0.020000
1662 2019 03 06 05 42 08.881301295 -0.050000 -0.020000 -0.020000
1663 2019 03 06 05 42 09.911823764 -0.050000 -0.020000 -0.020000
1664 2019 03 06 05 42 10.942265714 -0.050000 -0.020000 -0.020000
1665 2019 03 06 05 42 11.972723291 -0.030000 -0.020000 -0.020000
1666 2019 03 06 05 42 13.003152536 -0.050000 -0.020000 -0.020000
1667 2019 03 06 05 42 14.033586573 -0.040000 -0.020000 -0.020000
1668 2019 03 06 05 42 15.079433975 -0.050000 -0.020000 -0.020000
1669 2019 03 06 05 42 16.110110563 -0.040000 -0.020000 -0.020000
1670 2019 03 06 05 42 17.146986725 -0.050000 -0.020000 -0.020000
1671 2019 03 06 05 42 18.177402852 -0.040000 -0.020000 -0.020000
1672 2019 03 06 05 42 19.207871999 -0.040000 -0.020000 -0.010000
1673 2019 03 06 05 42 20.238284637 -0.050000 -0.020000 -0.020000
1674 2019 03 06 05 42 21.268864877 -0.050000 -0.020000 -0.020000
1675 2019 03 06 05 42 22.299396265 -0.050000 -0.020000 -0.020000
1676 2019 03 06 05 42 23.329892603 -0.040000 -0.020000 -0.020000
1677 2019 03 06 05 42 24.360391599 -0.050000 -0.020000 -0.020000
1678 2019 03 06 05 42 25.390898356 -0.050000 -0.020000 -0.020000
1679 2019 03 06 05 42 26.421444645 -0.050000 -0.020000 -0.020000
1680 2019 03 06 05 42 27.451947498 -0.060000 -0.020000 -0.020000
1681 2019 03 06 05 42 28.482470560 -0.050000 -0.020000 -0.020000
1682 2019 03 06 05 42 29.513018621 -0.060000 -0.020000 -0.020000
1683 2019 03 06 05 42 30.543526737 -0.040000 -0.020000 -0.020000
1684 2019 03 06 05 42 31.574102770 -0.060000 -0.020000 -0.030000
1685 2019 03 06 05 42 32.604606514 -0.040000 -0.020000 -0.020000
1686 2019 03 06 05 42 33.635105779 -0.050000 -0.020000 -0.020000
1687 2019 03 06 05 42 34.665636347 -0.040000 -0.020000 -0.020000
1688 2019 03 06 05 42 35.696223531 -0.050000 -0.020000 -0.020000
1689 2019 03 06 05 42 36.726719519 -0.050000 -0.020000 -0.020000
1690 2019 03 06 05 42 37.757216132 -0.050000 -0.020000 -0.020000
1691 2019 03 06 05 42 38.787725819 -0.040000 -0.020000 -0.020000
1692 2019 03 06 05 42 39.818208633 -0.040000 -0.020000 -0.020000
1693 2019 03 06 05 42 40.848788529 -0.050000 -0.020000 -0.020000
1694 2019 03 06 05 42 41.879359989 -0.040000 -0.020000 -0.020000
1695 2019 03 06 05 42 42.909903535 -0.040000 -0.020000 -0.020000
1696 2019 03 06 05 42 43.940424634 -0.060000 -0.020000 -0.020000
1697 2019 03 06 05 42 44.970978805 -0.050000 -0.020000 -0.020000
1698 2019 03 06 05 42 46.001566780 -0.030000 -0.020000 -0.020000
1699 2019 03 06 05 42 47.032097152 -0.040000 -0.020000 -0.020000
1700 2019 03 06 05 42 48.066263344 -0.040000 -0.020000 -0.010000
1701 2019 03 06 05 42 49.106502187 -0.040000 -0.020000 -0.020000
1702 2019 03 06 05 42 50.137268548 -0.060000 -0.020000 -0.020000
1703 2019 03 06 05 42 51.167922204 -0.040000 -0.020000 -0.010000
1704 2019 03 06 05 42 52.198537579 -0.050000 -0.020000 -0.020000
1705 2019 03 06 05 42 53.229095040 -0.050000 -0.020000 -0.020000
1706 2019 03 06 05 42 54.259634847 -0.050000 -0.020000 -0.020000
1707 2019 03 06 05 42 55.290081427 -0.050000 -0.020000 -0.010000
1708 2019 03 06 05 42 56.320527488 -0.040000 -0.020000 -0.020000
1709 2019 03 06 05 42 57.350972299 -0.050000 -0.010000 -0.020000
1710 2019 03 06 05 42 58.381398362 -0.050000 -0.020000 -0.020000
1711 2019 03 06 05 42 59.411831300 -0.050000 -0.020000 -0.020000
1712 2019 03 06 05 43 00.442261948 -0.040000 -0.030000 -0.020000
1713 2019 03 06 05 43 01.472698222 -0.050000 -0.020000 -0.020000
1714 2019 03 06 05 43 02.503123820 -0.050000 -0.020000 -0.020000
1715 2019 03 06 05 43 03.533549471 -0.050000 -0.020000 -0.020000
1716 2019 03 06 05 43 04.563985800 -0.050000 -0.020000 -0.020000
1717 2019 03 06 05 43 05.600815346 -0.050000 -0.020000 -0.010000
1718 2019 03 06 05 43 06.631248396 -0.050000 -0.010000 -0.020000
1719 2019 03 06 05 43 07.661681239 -0.050000 -0.020000 -0.020000
1720 2019 03 06 05 43 08.692105228 -0.050000 -0.020000 -0.020000
1721 2019 03 06 05 43 09.722543802 -0.050000 -0.020000 -0.020000
1722 2019 03 06 05 43 10.753032531 -0.050000 -0.020000 -0.020000
1723 2019 03 06 05 43 11.783479805 -0.050000 -0.020000 -0.010000
1724 2019 03 06 05 43 12.813906090 -0.040000 -0.030000 -0.020000
1725 2019 03 06 05 43 13.844345032 -0.060000 -0.020000 -0.020000
1726 2019 03 06 05 43 14.874803351 -0.050000 -0.030000 -0.020000
1727 2019 03 06 05 43 15.905241045 -0.050000 -0.020000 -0.020000
1728 2019 03 06 05 43 16.935690093 -0.040000 -0.020000 -0.010000
1729 2019 03 06 05 43 17.966134144 -0.040000 -0.020000 -0.020000
1730 2019 03 06 05 43 18.996539185 -0.040000 -0.020000 -0.010000
1731 2019 03 06 05 43 20.026955009 -0.040000 -0.020000 -0.020000
1732 2019 03 06 05 43 21.064397788 -0.050000 -0.020000 -0.020000
1733 2019 03 06 05 43 22.094949601 -0.040000 -0.030000 -0.020000
1734 2019 03 06 05 43 23.127196227 -0.060000 -0.020000 -0.020000
1735 2019 03 06 05 43 24.157626065 -0.040000 -0.020000 -0.020000
1736 2019 03 06 05 43 25.188048820 -0.060000 -0.020000 -0.020000
